name,category
호텔조리외식경영학과,1
외식농산업경영학과,1
항공관광호텔경영학과,1
외식경영전공호텔관광외식경영학부,1
호텔경영전공호텔관광외식경영학부,1
호텔외식비즈니스학과,1
호텔외식관광프랜차이즈경영학과,1
외식프랜차이즈경영학과,1
외식경영학전공호텔관광외식경영학부,1
호텔관광경영학전공호텔관광외식경영학부,1
외식조리경영학전공,1
외식사업경영학과,1
식품경제외식학과,1
외식산업전공인문,1
외식서비스경영학전공,1
외식조리경영학과,1
외식조리학부외식산업경영전공,1
호텔마이스경영학과,1
호텔카지노관광경영전공,1
국제호텔경영학과,1
항공호텔관광경영학과,1
관광사업경영전공,1
호텔레스토랑경영학과,1
국제관광호텔학과,1
외식관광대학자율전공,1
호텔관광항공영어과국제관광전공,1
호텔관광이벤트학과,1
외식프랜차이즈전공,1
항공호텔서비스학과,1
호텔의료관광학과,1
컨벤션호텔경영학과,1
조리산업학과,1
호텔학부,1
글로벌관광호텔학부,1
호텔카지노관광학과,1
호텔관광학전공,1
외식경영,1
호텔경영,1
호텔관광항공학부,1
미식관광학과,1
호텔카지노경영학과,1
호텔항공서비스학과,1
항공호텔조리학부항공호텔전공,1
항공호텔조리학부,1
호텔컨벤션학과,1
호텔레저경영학과,1
관광호텔항공서비스학과,1
호텔비즈니스전공,1
식품조리학부,4
외식영양학전공,4
조리과학부,4
호텔조리외식학전공,4
호텔조리영양학과,4
건강영양조리학과,4
식음료조리전공,4
외식조리학전공,4
조리학부,4
한국식품조리전공,4
호텔외식조리학전공,4
호텔식품외식학부,4
호텔외식산업학과,4
관광호텔외식전공,4
외식조리유학과,4
식품외식학부,4
외식산업조리학과,4
식품조리학전공,4
식품외식산업학부,4
식품외식조리학부,4
한국식품조리학과,4
서양조리학과,4
이공대학호텔외식산업학과,4
와인발효식품학과,4
외식산업학전공자연대학,4
외식식품산업학부,4
외식산업조리학과이공대학,4
외식경영학전공자연과학계열,4
외식경영학과자연과학계열,4
외식영양학과,4
외식조리학부,4
외식조리영양학부,4
조리영양학부,4
식품산업외식학과,4
한식조리학과,4
관광외식조리학부,4
식품외식산업학과,4
외식식품산업학전공,4
관광식품외식학과,4
외식영양학부,4
베이커리서비스전공,4
외식서비스학부,4
세계조리식음료전공,4
외식조리학부글로벌한식조리전공,4
글로벌조리학과,4
식품패키징외식학부,4
식품패키징외식학부바이오패키징전공,4
식품패키징외식학부식품외식전공,4
와인발효식음료서비스학과,4
외식조리학부인문,4
외식조리과학과,4
외식조리전공인문,4
조리영양학과,4
조리외식학과,4
푸드스타일링전공인문,4
외식조리창업학과,4
글로벌명품조리학과,4
외식영양의류학부외식영양학과,4
외식조리영양학과,4
조리외식경영학전공,4
식품외식학과,4
글로벌조리비즈니스,4
외식프랜차이즈학과,4
호텔조리와인식품학부,4
와인식품전공,4
외식영양의류학부식품영양학과,4
조리서비스경영학과,4
바리스타소믈리에학과,4
조리예술학부,4
호텔외식산업학전공,4
와인식음료학과,4
외식식품학과,4
조리학과,4
바이오식품산업전공,4
디저트식음료경영전공,4
조리외식경영학과,4
스마트푸드테크학과,4
외식의류학부식품영양학전공,4
항공호텔조리학부호텔조리전공,4
제과제빵식음료전공,4
메디푸드산업학과,4
글로벌조리비즈니스전공,4
항공식품물류학과,4
글로벌조리학부폴보퀴즈조리전공,4
글로벌조리학부글로벌조리전공,4
외식의류학부,4
콘텐츠스타트업전공,4
태권도선교학전공,0
태권도선교학과,0
게임스포츠학과,3
융합사회학부헬스피트니스전공,5
건강생활학부,6
건강스포츠전공,6
격기지도학과,6
격기학과,6
경기지도학과,6
경기지도학전공,6
골프지도학과,6
골프지도학전공,6
동양무예학과,6
동양체육전공,6
레저개발학과,6
레저항공스포츠학과,6
레포츠과학학부,6
리듬스포츠전공,6
무도학과,6
무도학전공,6
문화체육학부,6
바둑학과,6
사회체육학전공,6
산업스포츠학과,6
생활스포츠학부,6
생활체육과학과,6
생활체육정보학과,6
생활체육지도학과,6
생활체육학전공,6
스포츠과학전공,6
스포츠레저전공,6
스포츠의학전공,6
스포츠학과,6
운동건강관리학전공,6
운동기능학과,6
운동생리정보학과,6
유도학과,6
전통무예전공,6
체육레저학부,6
체육레포츠학부,6
체육경기학부,6
체육과학부,6
체육무용학부,6
체육무용학부체육전공,6
체육전공,6
체육학계,6
체육학부,6
체육학전공,6
태권도학전공,6
특수체육학과,6
해양스포츠학과,6
해양체육학과,6
동양무예전공,6
레저스포츠학전공,6
생활체육학,6
태권도교육프로그램학과,6
검도전공,6
유도전공,6
체육대학,6
레저체육학부,6
스포츠건강관리학부,6
건강스포츠학과,6
건강체력관리전공,6
골프시스템학과,6
체육과학전공,6
댄스스포츠학과,6
레저스포츠산업학전공,6
스포츠건강관리학전공,6
스포츠산업과학부,6
축구학전공,6
골프학전공,6
스포츠복지학과,6
요가명상학전공,6
배구전공,6
체육학부체육학전공,6
체육학부태권도학전공,6
무도학과전공,6
체육레저학부체육학전공,6
체육레저학부스포츠레저학전공,6
체육레저학부스포츠건강과학전공,6
체육학부사회체육학전공,6
체육학부무도전공,6
체육학부운동과학전공,6
태권도체육대학,6
태권도학부,6
체육레저학과군,6
요가학과,6
우슈학과,6
스포츠미디어학과,6
스포츠학전공,6
스포츠과학부생활체육학전공,6
스포츠과학부골프지도전공,6
태권도경영학전공,6
체육학부태권도,6
체육무용학부레저스포츠전공,6
체육레포츠학부체육학전공,6
체육레포츠학부레저전공,6
스포츠과학대학무도학전공,6
스포츠문화학부,6
스포츠과학대학경기지도학전공,6
스포츠과학대학체육학전공,6
스포츠과학대학사회체육학전공,6
스포츠건강복지학부,6
무도체육학과,6
체육학부태권도경영학전공,6
요가명상학과,6
국선도전공,6
웰빙복지대학체육학부,6
웰빙복지대학체육학전공,6
태권도대학,6
국제스포츠레저전공,6
국제스포츠레저학부,6
체육과학과,6
레저건강관리학과,6
운동건강학과,6
스포츠레저복지전공,6
스포츠레저복지학부,6
스포츠과학과군,6
스포츠건강학과,6
노인체육복지전공,6
스포츠청소년지도전공,6
골프산업학전공,6
체육학부경기지도학전공,6
스포츠과학대학체육학부,6
레저스포츠관리학과,6
체육학과예체능대학,6
태권도경기지도학과,6
유도경기지도학과,6
레저스포츠학과예체능대학,6
레저스포츠학과국선도전공,6
건강스포츠학전공,6
체육학과체육과학대학,6
요가치유학과,6
스포츠과학부스포츠보건전공,6
스포츠과학부사회체육전공,6
국제무도경호학부국제무도교육전공,6
운동과학전공,6
운동건강관리전공,6
국선도건강과학과,6
레포츠과학부,6
사회체육학과인문예술,6
스포츠복지학부,6
생활체육지도학과인문사화과학대,6
생활체육지도학과인문사회과학대학,6
축구전공,6
국제무도교육전공,6
스포츠보건전공,6
생활체육지도학과자연과학대학,6
레저스포츠건강학과,6
복지스포츠학과,6
임상건강운동학과,6
레저운동관리학과,6
국제태권도전공,6
스포츠산업전공,6
스포츠경영전공,6
태권도공영학부,6
사회체육골프학과,6
운동복지전공,6
스포츠무도복지학과,6
태권도공연학부,6
스포츠레저학,6
특공무술전공,6
국선도건강과학전공,6
태권도공연외교전공,6
실버스포츠산업학과,6
국제태권도학전공,6
건강증진학과,6
스포츠경영연계전공,6
생활체육교육학과,6
태권도경호학전공,6
운동건강과학부,6
태권도경호학과,6
바둑학전공,6
무술경호학부,6
검도학과,6
골프과학전공,6
스포츠건강의학전공,6
운동건강관리학과,6
스포츠청소년지도학과,6
국제스포츠무도학전공,6
무술경기지도전공,6
스포츠산업과학부골프전공,6
스포츠산업과학부사회체육전공,6
우슈경기지도전공,6
태권도생활체육학과,6
무술경기지도학전공,6
스포츠복지전공,6
문화스포츠학부,6
스포츠산업과학부사회체육학전공,6
운동건강학부,6
국제스포츠학과,6
스포츠산업복지학과,6
태권도스포츠학부,6
태권도스포츠대학,6
무술경호전공,6
스포츠어드벤처태권도학과,6
국제태권도지도학과,6
레저게이밍학과,6
스포츠격기에이전시학과,6
스포츠과학대학,6
스포츠문화학과,6
골프과학과,6
스포츠산업정보학과,6
스포츠재활복지학부사회체육전공,6
체육학부체육,6
스포츠건강재활전공,6
스포츠산업레저전공,6
국제스포츠학부,6
야구산업전공,6
무도지도학전공,6
웰빙체육학부,6
스포츠레저학전공,6
스포츠학부생활체육전공,6
스포츠학부스포츠사이언스전공,6
평생체육지도전공,6
건강스포츠학부,6
스포츠건강재활학부스포츠건강관리전공,6
스포츠건강재활학부스포츠재활전공,6
태권도운동처방학과,6
야구산업학과,6
스포츠학부골프학과,6
스포츠학부스포츠재활학과,6
스포츠학부레저스포츠학과,6
스포츠학부마산업학과,6
스포츠교육전공,6
스포츠헬스케어학과,6
글로벌스포츠산업전공,6
스포츠건강관리학,6
스포츠학부골프전공,6
스포츠학부레저스포츠전공,6
스포츠학부스포츠재활전공,6
실버스포츠학과,6
체육학레저스포츠,6
태권도경호학부,6
스포츠비즈니스전공,6
스포츠무도학부,6
스포츠과학부골프스포츠산업트랙,6
스포츠과학부사회체육트랙,6
레저힐링학부,6
항노화헬스케어학과,6
재활치료학부특수체육학전공,6
레저스포츠태권도학부,6
스포츠무용학부스포츠건강관리학과,6
스포츠문화전공,6
스포츠코칭전공,6
태권도복지학과,6
헬스디자인학과,6
건강운동관리학과,6
스포츠응용산업학과,6
생활스포츠건강학전공,6
뷰티헬스케어학과,6
실버복지스포츠학부,6
실버스포츠학전공,6
스포츠산업융합학부,6
레저스포츠,6
운동건강관리,6
체육학,6
스포츠레저산업학과,6
스포츠재활복지전공,6
스포츠과학부태권도전공,6
레저힐링학부골프학전공,6
레저힐링학부레저스포츠학전공,6
체육학부합기도학전공,6
복지융합인재학부스포츠복지전공,6
융합레포츠학과,6
스포츠산업경영전공,6
스포츠과학부스포츠과학전공,6
스포츠과학부무도경호학전공,6
태권도생활체육학부,6
스포츠예술복지학과,6
레저해양스포츠학과,6
항공관광학부레저스포츠학전공,6
항공관광학부골프학전공,6
무도스포츠산업학과,6
스포츠산업학부스포츠산업전공,6
스포츠산업학부사회체육전공,6
스포츠학부스포츠지도학전공,6
스포츠건강학전공,6
레저스포츠산업학과,6
공연예술체육학부레저스포츠학전공,6
공연예술체육학부골프학전공,6
공연예술체육학부,6
스포츠관광융합전공,6
스포츠융합학부,6
태권도교육융합전공,6
스포츠산업레저학과,6
스포츠교육학과,6
데이터융합학부스포츠매니지먼트전공,6
미래라이프융합학부,6
스포츠산업경영학과,6
융합레포츠전공,6
웰니스스포츠과학전공,6
시니어스포츠학전공,6
태권도스포츠재활학과,6
스포츠경호무도학과,6
국제스포츠학부태권도전공,6
국제스포츠학부국제스포츠전공,6
스포츠융합과학과,6
스포츠레저산업전공,6
융합학부스포츠매니지먼트전공,6
호텔관광항공학과,0
관광경영관광개발학과군,1
관광경영및무역학부,1
관광경영학전공,1
관광복지경영학부,1
관광외식산업학과,1
관광호텔경영학전공,1
관광비즈니스학부,1
관광이벤트경영학전공,1
레저스포츠경영학부,1
레저스포츠경영학전공,1
관광경영외국어계열자율전공,1
관광이벤트경영학과,1
관광산업학과,1
관광경영자유전공,1
레저경영학전공,1
관광학부관광경영학전공,1
관광학부호텔컨벤션학전공,1
관광경영관광개발학학과군,1
관광비즈니스학과,1
레저경영학과,1
관광대학관광경영학전공,1
관광대학호텔경영학전공,1
문화관광경영학과,1
관광레저경영학전공,1
관광학부관광학전공,1
레저관광경영학과,1
관광경영학전공관광대학,1
문화관광경영전공,1
레저스포츠경영전공,1
관광컨벤션학부,1
레저산업학부,1
레저정보산업학전공,1
관광경영전공호텔관광외식경영학부,1
관광레져경영전공,1
관광항공경영학과,1
관광유통학부,1
관광개발학과,1
관광개발학전공,1
관광대학,1
관광레저개발전공,1
관광레져전공,1
관광문화학과,1
관광문화학전공,1
관광통상경영학부,1
관광통상정보학부,1
관광통상학전공,1
국제관광경영학과,1
국제관광통상학부,1
국제관광학전공,1
문화관광전공,1
문화관광학,1
외국어정보관광학과,1
관광통상복지학부,1
문화관광기획전공,1
문화역사관광계열,1
항공비서학과,1
역사관광학과,1
도시관광계획학과,1
관광상품개발학과,1
관광여행정보학전공,1
국제레저컨벤션학과,1
항공비서학부,1
관광문화학부,1
문화관광대학,1
문화관광학전공,1
역사관광전공,1
관광학부관광개발학전공,1
경영관광학부관광경영학전공,1
관광학부관광통계학전공,1
관광정보학전공,1
관광개발학부,1
관광정보계획학부,1
문화관광컨텐츠학부,1
인문대학관광학과,1
컨벤션레저문화관광전공,1
국제관광통상학과,1
관광대학관광레저개발전공,1
관광학부호텔경영학전공,1
레저컨벤션학과,1
국제레저컨벤션학과인문사회과학대학,1
중국관광통상학과,1
국제레저관광학과,1
해양관광학부,1
관광레저개발전공관광대학,1
여가디자인학과,1
관광레저개발학과,1
관광정보학과,1
국제관광컨벤션학부,1
관광이벤트컨벤션학과,1
글로벌관광학부,1
관광홍보학과,1
인문관광학과군,1
관광레저학전공,1
관광홍보학전공,1
여가서비스학과,1
여가관광학과,1
국제관광문화학과,1
관광이벤트학과,1
문화관광산업학과,1
관광레저항공경영,1
관광스포츠레저학부,1
레저리조트학과,1
관광호텔이벤트컨벤션경영학부,1
관광레저항공경영학과,1
문화예술관광콘텐츠학과,1
융합관광학과,1
중국문화관광학과,1
웰니스문화관광학과,1
관광융복합학과,1
융합관광경영전공,1
관광경영,1
관광학부호텔관광경영학전공,1
관광비즈니스경영학전공,1
글로벌관광호텔학전공,1
항공학부항공서비스학전공,1
문화관광콘텐츠학과,1
관광여가기획학과,1
전시컨벤션관광전공,1
항공공항서비스경영전공,1
관광레저항공경영학부,1
항공관광카지노학전공,1
문화관광외식학부,1
웰니스경영학과,1
수산해양산업관광레저융합학과,4
항공해양스포츠학과,6
레저레크리에이션전공,6
레저레크레이션전공,6
해양레저스포츠학과,6
건강레저산업학과군,6
여가스포츠복지학과,6
해양레저학과,6
항공레저산업학과,6
해양레저관광학과,6
웰니스산업융합학부,4
공중보건학과,5
공중보건학전공,5
공중보건전공,5
기업정보관리학과,1
기업정보학과계약학과,1
기업정보학과,1
기업컨설팅학과,1
노동정책학전공,1
사회안전학부,1
건축공학과에너지소방전공,3
산업재료안전공학계열,3
산업시스템안전공학과군,3
산업시스템안전공학부,3
산업안전시스템공학부,3
가스안전공학과,3
안전보건학과,3
보건산업안전학전공,3
산업경영안전공학부,3
환경안전공학부,3
환경안전공학전공,3
환경안전시스템공학부,3
위기관리학과,3
전기소방공학부,3
재난관리공학전공,3
안전방재공학과,3
안전소방학부,3
국가안전융합학부,3
원자력방재학과,3
재난안전소방학과,3
재난방재과학전공,3
미래인간과학스쿨,3
산업안전학과,3
소방방재안전학과,3
안전보건공학과,3
소방안전학부,3
안전융합학부,3
산업환경과,4
산업환경학전공,4
산업환경보건학과,4
산업보건학전공,5
산업안전보건학전공,5
산업의학과,5
산업안전보건전공,5
국제보건학전공,5
해군학전공,1
국방경영학과,1
국방경영과학과,1
군사경호학부,1
군사학전공,1
국방안보학과,1
국토안보학전공,1
군정보사관학과,1
국방공무원학과,1
국방공무원과,1
국방경찰학부,1
국방경찰행정학부,1
국방학과,1
육군학전공,1
국방과학기술학과,3
국방기술학부,3
국방과학기술학전공,3
국방전자전기학과,3
국방시스템공학과,3
사이버국방학과,3
국방정보공학과,3
국방디지털융합학과,3
군사학부융합전공,3
국방융합기술학과,3
군사학부드론봇전공,3
경찰복지행정학부,1
경찰비서정보학부,1
경찰소방행정학과,1
경찰학부,1
경찰행정경영정보학부,1
경찰행정법학과군,1
경찰행정학전공,1
사이버경찰학전공,1
소방학전공,1
해양경찰학과,1
경찰행정학과군,1
경찰복지행정학과,1
경찰소방전공,1
경찰학전공,1
소방학과,1
경찰안보학과,1
경찰행정경영학부,1
교정행정학과,1
경찰학과,1
교정보호학전공,1
경찰법행정학부,1
교정학전공,1
소방방재행정학과,1
경찰행정대학,1
해양경찰학전공,1
경찰행정학전공경영사회대학복지행정학부,1
경찰복지학부,1
소방행정학부,1
외사경찰전공,1
해양경찰시스템학과,1
사이버경찰학과,1
외사경찰,1
경찰행정학과인문사회과학대학,1
소방행정학전공,1
경찰행정학과보건복지대학,1
경찰행정법학과,1
경찰복지행정전공,1
소방안전교육학전공,1
소방안전교육학과,1
소방대학,1
소방산업학과,1
해양산업경찰학과,1
경찰교정학과,1
사이버경찰보안학과,1
경찰수사학전공,1
사이버수사경찰학과,1
사이버경찰보안전공,1
경호탐정학과,1
경찰공공행정학부,1
국제무역행정학과,1
경호융합보안학전공,1
경찰소방행정학부,1
공항행정전공,1
교정보호전공,1
공공경찰행정학과,1
해양안보학전공,1
공공안전경찰학과,1
공공안전관리전공,1
교정전공,1
법무경찰학부경찰학과,1
경찰소방학부경찰행정전공,1
경찰소방학부,1
토목환경소방방재공학과군,3
건축소방행정학과,3
건설방재공학과,3
건설방재공학부,3
건설방재공학부건설방재공학전공,3
건설방재공학부건설환경공학전공,3
설비플랜트소방방재공학과,3
지반방재공학전공,3
건설안전방재공학과,3
건설환경방재공학과,3
방재안전토목학과,3
도시방재학전공,3
수산공학동력시스템공학해양경찰학과군학,3
기관해양경찰학부,3
전기소방학부,3
재난소방학과,3
안전방재학부,3
소방방재공학과,3
소방방재학부,3
안전공학과,3
안전공학부,3
안전공학전공,3
안전관리학과,3
안전시스템공학전공,3
안전시스템경영공학과군,3
소방안전학과,3
소방방재공학부,3
소방방재시스템전공,3
소방방재정보학과,3
안전시스템전공,3
환경방재학과,3
소방환경학과,3
방재관리정보전공,3
건설방재공학전공,3
소방방재공학전공,3
환경방재공학과,3
안전환경시스템공학과,3
공학대학소방방재공학과,3
소방방재학전공,3
안전환경시스템공학부,3
소방방재환경학과,3
환경방재시스템학과,3
환경방재공학전공,3
소방방재학,3
건설공학부건설방재공학전공,3
소방방재학부건설방재공학전공,3
소방설비공학과,3
안전환경시스템공학전공,3
소방안전학과이공대학,3
안전공학과공학대학,3
방재학부,3
방재안전과학과,3
방재안전관리전공,3
소방방재안전학부,3
소방방재환경전공,3
건설소방방재공학과,3
방재안전학과,3
설비소방공학과,3
경찰소방학부소방학전공,3
신산업융합학부소방에너지시스템전공,3
소방재난관리학과,3
공학부소방방재학과,3
스마트재난안전전공,3
방재안전공학전공,3
방재안전공학과,3
경찰무도학과,6
경찰무도학전공,6
경호경비학과,6
경호비서학전공,6
경호정보전공,6
경호학과,6
경호학전공,6
안전경호학과,6
안전경호학전공,6
경호의전학과,6
공안경호학전공,6
스포츠경호비서학전공,6
경호비서학부,6
무도경호학과,6
경호안전학전공,6
경호무도학과,6
무도경찰학전공,6
경호무도지도학과,6
무도경찰학과,6
국제무도경호학부경찰경호무도전공,6
국제무도경호학부,6
경호무도학부,6
경호안전학과,6
경호무술학부,6
무도경찰경호학부,6
경호무도비서학전공,6
무도경호학부,6
경호경비전공,6
우슈경호학부,6
경찰경호무도학과,6
경호무도비서학과,6
경호무술청소년학과,6
법무경찰무도전공,6
경호보안학전공,6
무도경호학과신,6
경호스포츠학과,6
시큐리티매니지먼트전공,6
항공보안학전공,6
항공보안경호학부,6
경호무도학전공,6
무예경호전공,6
시큐리티매니지먼트학과,6
국방경찰학과,1
교통서비스경영학과,1
항공비즈니스학과,1
항공여행전공,1
스튜어디스학과,1
항공여행학과,1
항공운항서비스학과,1
항공여행학전공,1
항공승무원서비스전공,1
중국항공운항서비스학과,1
관광학부항공서비스전공,1
항공운항서비스학전공,1
항공관광경영학부,1
항공운항서비스전공,1
교통물류학부,1
항공경영물류학과,1
철도건설환경시스템학과,3
교통공학과,3
교통공학전공,3
교통정보시스템전공,3
교통시스템공학전공,3
교통학전공,3
철도자율전공,3
교통시스템학과,3
물류교통학전공,3
철도학부,3
교통시설공학과,3
교통생태공학과,3
교통사회시스템공학과,3
교통물류공학과,3
교통시스템공학과,3
글로벌철도융합학과,3
글로벌철도교통물류학부,3
항공교통관리학과,3
항공교통물류학부,3
항공교통학과,3
항공전자시뮬레이션학과,3
헬리콥터조종학과,3
드론응용학과,3
드론철도건설시스템공학과,3
드론환경대기공간정보융합전공,3
기관공학과,3
기관공학부,3
기관공학전공,3
기관공학해양생산학과군,3
기관시스템공학부,3
선박운항시스템공학과,3
수산공학기관공학과군,3
운항시스템공학부,3
해사수송과학과,3
해상수송과학부,3
항공조선공학부선박해양공학,3
해사수송과학부,3
기관시스템공학전공,3
수중기술학과,3
운항훈련원,3
항해학부,3
선박운항과,3
오션파워해양안전학부,3
해사글로벌학부,3
기관시스템공학과,3
교통물류시스템공학부,3
물류시스템공학과,3
물류시스템공학전공,3
교통물류시스템학과,3
건축조형대학교통물류시스템학과,3
정보물류학과,3
스마트이동체융합시스템공학부,3
교육행정경영전공,1
교육컨설팅전공,1
교육컨설팅협동과정,1
교육컨설팅코칭전공,1
교육행정학리더십전공,1
교과교육학과,2
교육경영및평생교육전공,2
교육경영전공,2
교육공학방법전공,2
교육공학전공,2
교육과정및교육공학전공,2
교육과정및평가,2
교육과정전공,2
교육방법및공학,2
교육방법및평가,2
교육방법전공,2
교육사회학전공,2
교육심리교육전공,2
교육심리및방법전공,2
교육자치및학교행정,2
교육정보공학전공,2
교육정보관리전공,2
교육정보전공,2
교육정보학전공,2
교육정책전공,2
교육정책학과,2
교육정책학전공,2
교육철학및교육사전공,2
교육행정교육전공,2
교육행정및고등교육전공,2
부모교육,2
인력개발전공,2
인력관리학과,2
인적자원개발학과,2
인적자원관리학과,2
장학전공,2
학부모교육전공,2
부모교육전공,2
원격교육공학전공,2
교육과정교육방법전공,2
교육과정및수업전공,2
교육방법및심리전공,2
교육과정및평가전공,2
교육인적자원개발학과,2
인력개발학과,2
원격교육학과,2
교육심리및공학전공,2
교육사회전공,2
교육행정리더십전공,2
인적자원개발전공,2
학교교육정책전공,2
인적자원정책전공,2
교육시설정책전공,2
교육방법및공학전공,2
교육학과교육학전공,2
교육학과교육공학전공,2
교육학과교육행정전공,2
교육학계열,2
교육과정평가전공,2
의학교육학과,2
인재개발학과,2
이러닝학과,2
학교경영,2
학교경영전공,2
초등교육매체개발전공,2
멀티미디어교육공학전공,2
교육경영과리더쉽,2
교육과정과수업,2
초등교육행정정책,2
교육행정및리더십,2
교육행정및리더십전공,2
교육사철학전공,2
과학영재교육전공,2
교육행정경영학과,2
교육인적자원개발전공,2
교육행정및교육방법전공,2
전산교육학과,2
영재교육협동과정,2
교육과정과수업전공,2
교육대학원,2
교육과학전공,2
학교심리전공,2
평생교육,2
교육사철학,2
교육행정전공여수,2
교육시설환경정책,2
교직,2
교육리더십전공,2
교수설계교육미디어전공,2
교육행정및평생교육전공,2
교육공학,2
교육과정수업컨설팅전공,2
교육심리및교육평가전공,2
교육심리및평생교육전공,2
교육방법및교육컨설팅전공,2
교육과정및공학전공,2
교육정책및리더쉽전공,2
교육방법및교육과정전공,2
글로벌교사교육,2
뇌기반교육전공,2
교육공학및교육방법전공,2
국제교육개발협력협동과정,2
교수학습컨설팅학과,2
교육정책및리더십,2
교육행정,2
커리어학습코칭전공,2
교육정책및리더십전공,2
교육행정및다문화교육전공,2
교육심리및학습컨설팅전공,2
교사전문성과학교문화,2
교육과정및교육평가전공,2
교육시설환경정책전공,2
교직교양과정,2
교육방법및교육공학전공,2
교사리더십전공,2
교육행정및교육컨설팅전공,2
교육진로컨설팅학과,2
학교컨설팅경영,2
교육컨설팅학과,2
창의성영재교육전공,2
청소년교육방법전공,2
국제교육개발협력전공,2
교육행정정책전공,2
융합교육학과,2
교육행정및교육정책전공,2
교육공학및교육전공,2
국제교육학과,2
인성교육및교과교육전공,2
청소년교육학습컨설팅전공,2
창의융합인재교육전공,2
글로벌교육리더십전공,2
교육공학및전공,2
통합교육학과,2
진로직업컨설팅학과,2
혁신교육전공,2
융복합인재교육전공,2
교육리더십학교컨설팅전공,2
교육공학국제교육협력전공,2
교육과정및교육방법전공,2
인터네셔널에듀케이션학과,2
에듀테크전공,2
교육행정교육정책전공,2
융합교육전공,2
인공지능인문융합전공,2
인공지능과학융합전공,2
교육전공,2
러닝사이언스학과,2
교육인문협력학과,2
초등교육행정전공,2
초등교육행정및장학전공,2
초등교육행정및정책전공,2
초등교육행정교육사회전공,2
교육행정교육사회전공,2
교육학교육전공,2
교육공학교육행정융합전공,3
보육경영학전공,1
유아보육경영학과,1
보육경영전공,1
아동복지학과보육경영전공,1
아동교육전공,2
유아교육정보전공,2
유아교육학학과간협동과정,2
유아영재,2
국악유아교육전공,2
영유아교육전공,2
사회복지학과보육학전공,2
유아및아동교육전공,2
유아영어교육전공,2
아동교육학과,2
유아교육전공협동과정,2
유아교육전공여수,2
학과간협동과정영유아보육학과,2
유아교육,2
학과간협동과정영유아학과,2
교육학과유아교육전공,2
유아숲자연교육학과협동과정,2
영유아교육학과,2
유아과학교육전공,2
유아교육기관경영전공,2
유초등중국어교육학과,2
영유아교육경영학과,2
아동예술교육전공,2
보육경영학과,2
장애아통합보육전공,1
장애학과,1
인재개발교육전공,2
교육학과평생교육전공,2
초등영재교육전공,2
초등교육사철학전공,2
교육매체전공,2
인문창의교육전공,2
교육혁신전공,2
초등교육학전공,2
언어치료교육전공,2
예술치료교육전공,2
특수유아교육전공,2
특수직업교육전공,2
특수체육교육전공,2
통합교육전공,2
청각학과,2
특수교육학전공,2
학습장애교육전공,2
특수교육전공협동과정,2
장애유아통합교육학과,2
초등특수,2
초등특수교육전공복수학위,2
장애통합교육전공,2
장애인평생교육전공,2
아동특수교육학과,2
교육학과특수교육전공,2
글로벌특수교육학습장애전공,2
학습장애난독증교육전공,2
발달장애지원학과,2
장애아동보육학과,2
초등특수교육및학습행동전문가전공,2
뇌기반특수체육전공,2
장애통합보육교육전공,2
학교상담특수교육전공,2
특수영재스마트러닝학과,2
난독증교육협동과정,2
초등교육방법전공,2
초등교육전공,2
초등교육학,2
초등일반교육,2
초등일반교육전공,2
초등환경교육전공,2
초등통일교육전공,2
초등교육사상전공,2
초등학교교육전공,2
초등학교장학전공,2
초등교육심리전공,2
초등정보교육,2
초등교육과정전공,2
교육심리상담특수교육,2
환경지속가능발전교육,2
교육과정과수업컨설팅전공,2
아동문학과초기문해력전공,2
에코뮤지엄교육전공,2
효한국어교육학과,0
글로벌한국어문화교육학과,0
외국어로서의한국어교육전공학기,0
글로벌한국학과한국어전공,0
국제일본어교육학과,0
국제한자교육학과,0
어린이학과,0
주니어영어교육전공,0
초등아동문학교육전공,0
국제사회문화교육전공,0
자연문화유산교육학과자연문화유산교육전공,0
논리철학교육전공,0
도덕윤리교육학부윤리교육전공,0
도덕윤리교육학부초등도덕교육전공,0
교수학습지도학과,1
이미지코칭전공,1
미디어교육전공,1
교육사회및사회교육전공,2
기업교육전공,2
사회교육학과,2
지역문화교육전공,2
지역역사문화교육전공,2
초등과학영재교육전공,2
수학영재교육전공,2
정보영재교육전공,2
일본학교육전공,2
교육학과영재교육전공,2
프랑스어교육전공,2
초등조기영어교육전공,2
교육학과한국어교육전공,2
멀티미디어정보교육전공,2
과학영재교육학과,2
뇌기반과학교육전공,2
수학영재교육,2
테솔전공,2
과학문화교육학과,2
문화콘텐츠학과독서지도전공,2
생활과학교육전공,2
초등사회과교육및글로컬시민교육전공,2
몬테소리교육학과,2
융합미디어교육공학과,2
인공지능교육전공,2
인공지능융합교육전공,2
창의융합교육전공,2
인공지능빅데이터융합교육전공,2
교육학기반융합교육전공,2
아동복지교육전공,2
어린이영어교육전공,2
조기영어교육전공,2
조기영어교육학전공,2
사회교육학부초등사회과교육전공,2
어문교육학부초등영어교육전공,2
유아초등영어교육전공,2
장애인권교육과,2
초등과학교육전공,2
초등국어교육전공,2
초등도덕교육전공,2
초등미술교육전공,2
초등사회과교육전공,2
초등사회교육전공,2
초등수학교육전공,2
초등실과교육전공,2
초등영어교육전공,2
초등윤리교육전공,2
초등음악교육전공,2
초등체육교육전공,2
초등컴퓨터교육전공,2
국악초등교육전공,2
초등생활과학교육,2
